t,1.34,x,2.14,velocity,-9.76
t,1.35,x,2.04,velocity,-9.78
t,1.36,x,1.95,velocity,-9.8
t,1.37,x,1.85,velocity,-9.82
t,1.38,x,1.75,velocity,-9.84
t,1.39,x,1.65,velocity,-9.85
t,1.4,x,1.55,velocity,-9.87
t,1.41,x,1.45,velocity,-9.89
t,1.42,x,1.35,velocity,-9.9
t,1.43,x,1.25,velocity,-9.91
t,1.44,x,1.16,velocity,-9.93
t,1.45,x,1.06,velocity,-9.94
t,1.46,x,0.96,velocity,-9.95
t,1.47,x,0.86,velocity,-9.96
t,1.48,x,0.76,velocity,-9.97
t,1.49,x,0.66,velocity,-9.98
t,1.5,x,0.56,velocity,-9.98
t,1.51,x,0.46,velocity,-9.99
t,1.52,x,0.36,velocity,-9.99
t,1.53,x,0.26,velocity,-10
t,1.54,x,0.16,velocity,-10
t,1.55,x,0.06,velocity,-10
t,1.56,x,-0.04,velocity,-10
t,1.57,x,-0.14,velocity,-10
t,1.58,x,-0.24,velocity,-10
t,1.59,x,-0.34,velocity,-10
t,1.6,x,-0.44,velocity,-9.99
t,1.61,x,-0.54,velocity,-9.99
t,1.62,x,-0.64,velocity,-9.98
t,1.63,x,-0.74,velocity,-9.98
t,1.64,x,-0.84,velocity,-9.97
t,1.65,x,-0.94,velocity,-9.96
t,1.66,x,-1.04,velocity,-9.95
t,1.67,x,-1.14,velocity,-9.94
t,1.68,x,-1.24,velocity,-9.93
t,1.69,x,-1.34,velocity,-9.92
t,1.7,x,-1.44,velocity,-9.9
t,1.71,x,-1.54,velocity,-9.89
t,1.72,x,-1.63,velocity,-9.87
t,1.73,x,-1.73,velocity,-9.86
t,1.74,x,-1.83,velocity,-9.84
t,1.75,x,-1.93,velocity,-9.82
t,1.76,x,-2.03,velocity,-9.8
t,1.77,x,-2.13,velocity,-9.78
t,1.78,x,-2.22,velocity,-9.76
t,1.79,x,-2.32,velocity,-9.74
t,1.8,x,-2.42,velocity,-9.72
t,1.81,x,-2.51,velocity,-9.69
t,1.82,x,-2.61,velocity,-9.67
t,1.83,x,-2.71,velocity,-9.64
t,1.84,x,-2.8,velocity,-9.61
t,1.85,x,-2.9,velocity,-9.58
t,1.86,x,-3,velocity,-9.56
t,1.87,x,-3.09,velocity,-9.53
t,1.88,x,-3.19,velocity,-9.49
t,1.89,x,-3.28,velocity,-9.46
t,1.9,x,-3.37,velocity,-9.43
t,1.91,x,-3.47,velocity,-9.4
t,1.92,x,-3.56,velocity,-9.36
t,1.93,x,-3.66,velocity,-9.33
t,1.94,x,-3.75,velocity,-9.29
t,1.95,x,-3.84,velocity,-9.25
t,1.96,x,-3.93,velocity,-9.21
t,1.97,x,-4.02,velocity,-9.17
t,1.98,x,-4.12,velocity,-9.13
t,1.99,x,-4.21,velocity,-9.09
